1775251374.3654802,13,1058.94,5.7,0
1775251374.7756748,14,650.00,0.0,0
1775251374.7761836,15,651.12,0.0,0
1775251374.8323793,16,953.06,13.0,0
1775251374.8323793,18,954.08,0.0,0
1775251374.8323793,17,955.26,0.0,0
1775251374.8333983,19,956.03,0.0,0
1775251374.8333983,20,957.22,0.0,0
1775251374.9511812,21,843.45,0.0,0
1775251374.9511812,22,844.46,27.3,0
1775251374.9511812,23,845.49,0.0,0
1775251374.9511812,24,847.28,0.0,0
1775251374.9521902,26,846.78,0.0,0
1775251374.9521902,25,848.18,0.0,0
1775251374.9521902,27,849.31,0.0,0
1775251375.0129535,2,948.77,3.1,0
1775251375.0078173,1,955.43,0.0,0
1775251375.1676443,3,796.99,0.0,0
1775251375.4232144,4,1204.94,4.5,0
1775251375.7828538,6,846.83,0.0,0
1775251375.7828538,5,848.83,0.0,0
1775251375.7828538,7,850.19,0.0,0
1775251375.7828538,8,851.47,0.0,0
1775251375.79185,10,847.45,53.8,0
1775251375.79185,9,848.45,0.0,0
1775251375.79185,11,850.45,0.0,0
1775251375.79185,12,851.52,0.0,0
1775251375.79185,13,852.77,0.0,0
1775251375.7929347,14,852.88,0.0,0
1775251375.7929347,15,852.88,0.0,0
1775251375.7929347,16,854.97,0.0,0
1775251375.8025904,17,1005.85,4.3,0
1775251375.9581285,18,905.17,0.0,0
1775251375.9601264,19,904.44,0.0,0
1775251375.9656374,20,901.45,0.0,0
1775251376.6352913,2,950.22,5.0,0
1775251376.6363013,3,951.27,0.0,0
1775251376.6363013,4,952.27,0.0,0
1775251376.6363013,6,953.27,0.0,0
1775251376.6373003,8,953.27,0.0,0
1775251376.6363013,5,955.27,41.7,0
1775251376.6373003,7,955.27,0.0,0
1775251376.6373003,9,956.85,0.0,0
1775251376.6373003,10,957.86,0.0,0
1775251376.6383045,11,958.28,0.0,0
1775251376.6383045,12,958.79,0.0,0
1775251376.6995173,13,955.00,16.7,0
1775251376.2209294,1,1435.57,0.0,0
1775251376.7005312,14,957.16,0.0,0
1775251376.8073657,15,854.13,0.0,0
1775251376.8607807,16,960.39,1.2,0
1775251376.8655734,17,956.12,0.0,0
1775251376.8660812,18,958.21,0.0,0
1775251377.4280698,2,960.36,16.2,0
1775251377.5829995,3,806.01,0.0,0
1775251377.5829995,4,808.16,0.0,0
1775251377.6502335,8,847.71,26.1,0
1775251377.6486948,5,851.33,0.0,0
1775251377.6492229,7,851.80,0.0,0
1775251377.6502335,9,851.79,0.0,0
1775251377.6492229,6,853.80,0.0,0
1775251377.6502335,10,853.79,0.0,0
1775251377.6512334,11,853.79,0.0,0
1775251377.6512334,12,855.79,0.0,0
1775251377.4280698,1,1185.86,8.1,0
1775251377.6604187,13,956.04,0.0,0
1775251377.81643,14,854.79,31.8,0
1775251377.8179586,15,855.45,0.0,0
1775251377.820063,16,907.57,21.3,0
1775251377.8254766,17,904.67,0.0,0
1775251378.4948409,3,1052.58,11.0,0
1775251378.4948409,4,1055.22,0.0,0
1775251378.4948409,7,1056.22,0.0,0
1775251378.4948409,6,1058.22,0.0,0
1775251378.4948409,5,1059.22,0.0,0
1775251378.4938333,2,1062.22,0.0,0
1775251378.4958453,9,1061.21,0.0,0
1775251378.4948409,8,1063.22,0.0,0
1775251378.6098192,10,1005.94,3.1,0
1775251378.6098192,11,1007.42,0.0,0
1775251378.6098192,13,1009.43,0.0,0
1775251378.6098192,12,1011.05,0.0,0
1775251378.6110823,16,1011.57,0.0,0
1775251378.6110823,14,1012.57,28.6,0
1775251378.6110823,15,1013.60,14.3,0
1775251378.3854032,1,1240.55,0.0,0
1775251378.6174593,17,1065.24,4.2,0
1775251378.6749165,18,1013.06,17.6,0
1775251378.7296376,19,1013.75,22.9,0
1775251379.544899,2,968.73,5.3,0
1775251379.6101778,3,904.47,0.0,0
1775251379.6106987,4,904.95,0.0,0
1775251379.6117299,6,906.31,0.0,0
1775251379.6106987,5,907.34,0.0,0
1775251379.6117299,8,908.89,0.0,0
