Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100% 
GET,/predict?cb_nonce=616673,1,0,28267.75480003562,28267.75480003562,28267.75480003562,28267.75480003562,39.0,0.0008323746104118736,0.0,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000
GET,/predict?cb_nonce=616956,1,0,2524.282299913466,2524.282299913466,2524.282299913466,2524.282299913466,39.0,0.0008323746104118736,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/predict?cb_nonce=617637,1,1,4489.046500064433,4489.046500064433,4489.046500064433,4489.046500064433,0.0,0.0008323746104118736,0.0008323746104118736,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
GET,/predict?cb_nonce=618549,1,0,1789.5781999686733,1789.5781999686733,1789.5781999686733,1789.5781999686733,39.0,0.0008323746104118736,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/predict?cb_nonce=618581,1,1,4356.709499959834,4356.709499959834,4356.709499959834,4356.709499959834,0.0,0.0008323746104118736,0.0008323746104118736,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
GET,/predict?cb_nonce=618840,1,0,2211.3047000020742,2211.3047000020742,2211.3047000020742,2211.3047000020742,39.0,0.0008323746104118736,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/predict?cb_nonce=619878,1,0,1633.9084000792354,1633.9084000792354,1633.9084000792354,1633.9084000792354,39.0,0.0008323746104118736,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/predict?cb_nonce=620059,1,1,4674.4408999802545,4674.4408999802545,4674.4408999802545,4674.4408999802545,0.0,0.0008323746104118736,0.0008323746104118736,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700
GET,/predict?cb_nonce=620372,1,0,1793.9261000137776,1793.9261000137776,1793.9261000137776,1793.9261000137776,39.0,0.0008323746104118736,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/predict?cb_nonce=620918,1,0,1932.1023999946192,1932.1023999946192,1932.1023999946192,1932.1023999946192,39.0,0.0008323746104118736,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/predict?cb_nonce=620938,1,0,1784.1549000004306,1784.1549000004306,1784.1549000004306,1784.1549000004306,39.0,0.0008323746104118736,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/predict?cb_nonce=6213,1,1,4272.53750001546,4272.53750001546,4272.53750001546,4272.53750001546,0.0,0.0008323746104118736,0.0008323746104118736,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,/predict?cb_nonce=621611,1,1,4203.637499944307,4203.637499944307,4203.637499944307,4203.637499944307,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=622354,1,0,2287.449400057085,2287.449400057085,2287.449400057085,2287.449400057085,39.0,0.0008323746104118736,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/predict?cb_nonce=622616,1,1,4551.028499961831,4551.028499961831,4551.028499961831,4551.028499961831,0.0,0.0008323746104118736,0.0008323746104118736,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600
GET,/predict?cb_nonce=622712,1,0,35107.91700007394,35107.91700007394,35107.91700007394,35107.91700007394,39.0,0.0008323746104118736,0.0,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000
GET,/predict?cb_nonce=622869,1,0,3291.4663000265136,3291.4663000265136,3291.4663000265136,3291.4663000265136,39.0,0.0008323746104118736,0.0,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
GET,/predict?cb_nonce=623027,1,1,4532.135899993591,4532.135899993591,4532.135899993591,4532.135899993591,0.0,0.0008323746104118736,0.0008323746104118736,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
GET,/predict?cb_nonce=623968,1,0,1389.0143000753596,1389.0143000753596,1389.0143000753596,1389.0143000753596,39.0,0.0008323746104118736,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/predict?cb_nonce=624656,1,1,4082.7428000047803,4082.7428000047803,4082.7428000047803,4082.7428000047803,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=62550,1,0,1493.4020000509918,1493.4020000509918,1493.4020000509918,1493.4020000509918,39.0,0.0008323746104118736,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/predict?cb_nonce=62573,1,0,2039.8064999608323,2039.8064999608323,2039.8064999608323,2039.8064999608323,39.0,0.0008323746104118736,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/predict?cb_nonce=625806,1,0,10489.474800066091,10489.474800066091,10489.474800066091,10489.474800066091,39.0,0.0008323746104118736,0.0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
GET,/predict?cb_nonce=627205,1,0,1517.9197000106797,1517.9197000106797,1517.9197000106797,1517.9197000106797,39.0,0.0008323746104118736,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/predict?cb_nonce=627551,1,1,4086.404199944809,4086.404199944809,4086.404199944809,4086.404199944809,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=627653,1,0,3117.8731000982225,3117.8731000982225,3117.8731000982225,3117.8731000982225,39.0,0.0008323746104118736,0.0,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
GET,/predict?cb_nonce=628377,1,1,4101.1816000100225,4101.1816000100225,4101.1816000100225,4101.1816000100225,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=629172,1,0,2366.1662000231445,2366.1662000231445,2366.1662000231445,2366.1662000231445,39.0,0.0008323746104118736,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/predict?cb_nonce=629357,1,0,2554.721099906601,2554.721099906601,2554.721099906601,2554.721099906601,39.0,0.0008323746104118736,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/predict?cb_nonce=630097,1,0,1352.3386999731883,1352.3386999731883,1352.3386999731883,1352.3386999731883,39.0,0.0008323746104118736,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/predict?cb_nonce=630133,1,1,4416.375100030564,4416.375100030564,4416.375100030564,4416.375100030564,0.0,0.0008323746104118736,0.0008323746104118736,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
GET,/predict?cb_nonce=630172,1,0,1458.7963999947533,1458.7963999947533,1458.7963999947533,1458.7963999947533,39.0,0.0008323746104118736,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/predict?cb_nonce=630235,1,1,4127.105199964717,4127.105199964717,4127.105199964717,4127.105199964717,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=631,1,0,2655.052699963562,2655.052699963562,2655.052699963562,2655.052699963562,39.0,0.0008323746104118736,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/predict?cb_nonce=631028,1,0,1157.6520000817254,1157.6520000817254,1157.6520000817254,1157.6520000817254,39.0,0.0008323746104118736,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/predict?cb_nonce=631293,1,1,4107.815600000322,4107.815600000322,4107.815600000322,4107.815600000322,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=631830,1,0,2759.487200062722,2759.487200062722,2759.487200062722,2759.487200062722,39.0,0.0008323746104118736,0.0,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/predict?cb_nonce=631935,1,0,1581.7610999802127,1581.7610999802127,1581.7610999802127,1581.7610999802127,39.0,0.0008323746104118736,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/predict?cb_nonce=632066,1,0,2368.7505000270903,2368.7505000270903,2368.7505000270903,2368.7505000270903,39.0,0.0008323746104118736,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/predict?cb_nonce=632348,1,0,1969.2632999503985,1969.2632999503985,1969.2632999503985,1969.2632999503985,39.0,0.0008323746104118736,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/predict?cb_nonce=632795,1,0,2438.194499933161,2438.194499933161,2438.194499933161,2438.194499933161,39.0,0.0008323746104118736,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/predict?cb_nonce=633587,1,1,5222.050600103103,5222.050600103103,5222.050600103103,5222.050600103103,0.0,0.0008323746104118736,0.0008323746104118736,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
GET,/predict?cb_nonce=634355,1,0,2208.802599925548,2208.802599925548,2208.802599925548,2208.802599925548,39.0,0.0008323746104118736,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/predict?cb_nonce=634471,1,0,2176.7940000863746,2176.7940000863746,2176.7940000863746,2176.7940000863746,39.0,0.0008323746104118736,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/predict?cb_nonce=634660,1,1,4388.871099916287,4388.871099916287,4388.871099916287,4388.871099916287,0.0,0.0008323746104118736,0.0008323746104118736,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
GET,/predict?cb_nonce=635268,1,1,4632.075400091708,4632.075400091708,4632.075400091708,4632.075400091708,0.0,0.0008323746104118736,0.0008323746104118736,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600
GET,/predict?cb_nonce=635320,1,0,2110.154699999839,2110.154699999839,2110.154699999839,2110.154699999839,39.0,0.0008323746104118736,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/predict?cb_nonce=635417,1,1,4103.204999933951,4103.204999933951,4103.204999933951,4103.204999933951,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=635501,1,1,4205.884300055914,4205.884300055914,4205.884300055914,4205.884300055914,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=636046,1,1,4332.625600043684,4332.625600043684,4332.625600043684,4332.625600043684,0.0,0.0008323746104118736,0.0008323746104118736,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,/predict?cb_nonce=636054,1,0,1312.2091999975964,1312.2091999975964,1312.2091999975964,1312.2091999975964,39.0,0.0008323746104118736,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/predict?cb_nonce=636605,1,1,4127.331400057301,4127.331400057301,4127.331400057301,4127.331400057301,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=636611,1,1,4063.029899960384,4063.029899960384,4063.029899960384,4063.029899960384,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=636708,1,0,2186.9545999215916,2186.9545999215916,2186.9545999215916,2186.9545999215916,39.0,0.0008323746104118736,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/predict?cb_nonce=637362,1,0,10592.848500004038,10592.848500004038,10592.848500004038,10592.848500004038,39.0,0.0008323746104118736,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/predict?cb_nonce=637613,1,1,4220.717199961655,4220.717199961655,4220.717199961655,4220.717199961655,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=637874,1,1,5123.291999916546,5123.291999916546,5123.291999916546,5123.291999916546,0.0,0.0008323746104118736,0.0008323746104118736,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100
GET,/predict?cb_nonce=638022,1,0,1883.8869000319391,1883.8869000319391,1883.8869000319391,1883.8869000319391,39.0,0.0008323746104118736,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/predict?cb_nonce=638996,1,0,40165.701500023715,40165.701500023715,40165.701500023715,40165.701500023715,39.0,0.0008323746104118736,0.0,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
GET,/predict?cb_nonce=639002,1,1,4111.32979998365,4111.32979998365,4111.32979998365,4111.32979998365,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=639149,1,1,5573.798800003715,5573.798800003715,5573.798800003715,5573.798800003715,0.0,0.0008323746104118736,0.0008323746104118736,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600
GET,/predict?cb_nonce=639554,1,0,2712.8453000914305,2712.8453000914305,2712.8453000914305,2712.8453000914305,39.0,0.0008323746104118736,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/predict?cb_nonce=639604,1,0,2244.752799975686,2244.752799975686,2244.752799975686,2244.752799975686,39.0,0.0008323746104118736,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/predict?cb_nonce=639748,1,0,47992.27940000128,47992.27940000128,47992.27940000128,47992.27940000128,39.0,0.0008323746104118736,0.0,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000
GET,/predict?cb_nonce=640347,1,0,2799.426899990067,2799.426899990067,2799.426899990067,2799.426899990067,39.0,0.0008323746104118736,0.0,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/predict?cb_nonce=640703,1,0,1266.720600076951,1266.720600076951,1266.720600076951,1266.720600076951,39.0,0.0008323746104118736,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/predict?cb_nonce=64095,1,1,4838.070599944331,4838.070599944331,4838.070599944331,4838.070599944331,0.0,0.0008323746104118736,0.0008323746104118736,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800
GET,/predict?cb_nonce=642644,1,0,722.8873000713065,722.8873000713065,722.8873000713065,722.8873000713065,39.0,0.0008323746104118736,0.0,720,720,720,720,720,720,720,720,720,720,720
GET,/predict?cb_nonce=643329,1,1,5206.141400034539,5206.141400034539,5206.141400034539,5206.141400034539,0.0,0.0008323746104118736,0.0008323746104118736,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
GET,/predict?cb_nonce=643409,1,0,1553.843199973926,1553.843199973926,1553.843199973926,1553.843199973926,39.0,0.0008323746104118736,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/predict?cb_nonce=644442,1,1,4656.3630000455305,4656.3630000455305,4656.3630000455305,4656.3630000455305,0.0,0.0008323746104118736,0.0008323746104118736,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700
GET,/predict?cb_nonce=644789,1,0,6100.465800031088,6100.465800031088,6100.465800031088,6100.465800031088,39.0,0.0008323746104118736,0.0,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100
GET,/predict?cb_nonce=645941,1,1,5188.96830000449,5188.96830000449,5188.96830000449,5188.96830000449,0.0,0.0008323746104118736,0.0008323746104118736,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
GET,/predict?cb_nonce=646743,1,0,1418.3901000069454,1418.3901000069454,1418.3901000069454,1418.3901000069454,39.0,0.0008323746104118736,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/predict?cb_nonce=646886,1,0,2383.0822999589145,2383.0822999589145,2383.0822999589145,2383.0822999589145,39.0,0.0008323746104118736,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/predict?cb_nonce=648292,1,1,4227.353400085121,4227.353400085121,4227.353400085121,4227.353400085121,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=648398,1,1,4158.128899987787,4158.128899987787,4158.128899987787,4158.128899987787,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=649113,1,1,4657.291500014253,4657.291500014253,4657.291500014253,4657.291500014253,0.0,0.0008323746104118736,0.0008323746104118736,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700
GET,/predict?cb_nonce=649192,1,0,2475.3905000397936,2475.3905000397936,2475.3905000397936,2475.3905000397936,39.0,0.0008323746104118736,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/predict?cb_nonce=64924,1,1,4781.409700051881,4781.409700051881,4781.409700051881,4781.409700051881,0.0,0.0008323746104118736,0.0008323746104118736,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800
GET,/predict?cb_nonce=649783,1,1,5128.305199905299,5128.305199905299,5128.305199905299,5128.305199905299,0.0,0.0008323746104118736,0.0008323746104118736,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100
GET,/predict?cb_nonce=651455,1,0,2184.030400007032,2184.030400007032,2184.030400007032,2184.030400007032,39.0,0.0008323746104118736,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/predict?cb_nonce=651477,1,1,4964.80039996095,4964.80039996095,4964.80039996095,4964.80039996095,0.0,0.0008323746104118736,0.0008323746104118736,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
GET,/predict?cb_nonce=651691,1,1,4092.9268000181764,4092.9268000181764,4092.9268000181764,4092.9268000181764,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=652707,1,0,1584.3070999253541,1584.3070999253541,1584.3070999253541,1584.3070999253541,39.0,0.0008323746104118736,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/predict?cb_nonce=652861,1,0,1651.3734000036493,1651.3734000036493,1651.3734000036493,1651.3734000036493,39.0,0.0008323746104118736,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/predict?cb_nonce=653094,1,0,1627.631300012581,1627.631300012581,1627.631300012581,1627.631300012581,39.0,0.0008323746104118736,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/predict?cb_nonce=65338,1,1,4239.6822000155225,4239.6822000155225,4239.6822000155225,4239.6822000155225,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=653556,1,0,1584.5202000346035,1584.5202000346035,1584.5202000346035,1584.5202000346035,39.0,0.0008323746104118736,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/predict?cb_nonce=654476,1,0,1828.5861000185832,1828.5861000185832,1828.5861000185832,1828.5861000185832,39.0,0.0008323746104118736,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/predict?cb_nonce=65452,1,1,4385.387699934654,4385.387699934654,4385.387699934654,4385.387699934654,0.0,0.0008323746104118736,0.0008323746104118736,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
GET,/predict?cb_nonce=654812,1,0,27400.81480005756,27400.81480005756,27400.81480005756,27400.81480005756,39.0,0.0008323746104118736,0.0,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000
GET,/predict?cb_nonce=65500,1,0,2101.46540007554,2101.46540007554,2101.46540007554,2101.46540007554,39.0,0.0008323746104118736,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/predict?cb_nonce=65517,1,1,5164.57210003864,5164.57210003864,5164.57210003864,5164.57210003864,0.0,0.0008323746104118736,0.0008323746104118736,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
GET,/predict?cb_nonce=655665,1,0,1623.5195000190288,1623.5195000190288,1623.5195000190288,1623.5195000190288,39.0,0.0008323746104118736,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/predict?cb_nonce=655983,1,0,1453.95830005873,1453.95830005873,1453.95830005873,1453.95830005873,39.0,0.0008323746104118736,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/predict?cb_nonce=656092,1,0,1674.6626999229193,1674.6626999229193,1674.6626999229193,1674.6626999229193,39.0,0.0008323746104118736,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/predict?cb_nonce=656327,1,1,4295.306200045161,4295.306200045161,4295.306200045161,4295.306200045161,0.0,0.0008323746104118736,0.0008323746104118736,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,/predict?cb_nonce=656610,1,1,5260.119799990207,5260.119799990207,5260.119799990207,5260.119799990207,0.0,0.0008323746104118736,0.0008323746104118736,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300
GET,/predict?cb_nonce=656614,1,0,31716.388099943288,31716.388099943288,31716.388099943288,31716.388099943288,39.0,0.0008323746104118736,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,/predict?cb_nonce=656871,1,0,1900.6082999985665,1900.6082999985665,1900.6082999985665,1900.6082999985665,39.0,0.0008323746104118736,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/predict?cb_nonce=657810,1,1,4066.232100012712,4066.232100012712,4066.232100012712,4066.232100012712,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=657829,1,1,4198.066100012511,4198.066100012511,4198.066100012511,4198.066100012511,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=657868,1,1,5056.195600074716,5056.195600074716,5056.195600074716,5056.195600074716,0.0,0.0008323746104118736,0.0008323746104118736,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100
GET,/predict?cb_nonce=658185,1,0,2303.0113999266177,2303.0113999266177,2303.0113999266177,2303.0113999266177,39.0,0.0008323746104118736,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/predict?cb_nonce=659145,1,1,4073.2620999915525,4073.2620999915525,4073.2620999915525,4073.2620999915525,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=659514,1,1,4669.518599985167,4669.518599985167,4669.518599985167,4669.518599985167,0.0,0.0008323746104118736,0.0008323746104118736,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700
GET,/predict?cb_nonce=66,1,0,2325.9356000926346,2325.9356000926346,2325.9356000926346,2325.9356000926346,39.0,0.0008323746104118736,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/predict?cb_nonce=660427,1,1,4328.858399996534,4328.858399996534,4328.858399996534,4328.858399996534,0.0,0.0008323746104118736,0.0008323746104118736,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,/predict?cb_nonce=660904,1,1,4285.2625999366865,4285.2625999366865,4285.2625999366865,4285.2625999366865,0.0,0.0008323746104118736,0.0008323746104118736,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,/predict?cb_nonce=661001,1,1,4098.521700012498,4098.521700012498,4098.521700012498,4098.521700012498,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=662359,1,1,4313.849100028165,4313.849100028165,4313.849100028165,4313.849100028165,0.0,0.0008323746104118736,0.0008323746104118736,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,/predict?cb_nonce=662775,1,1,4223.358900053427,4223.358900053427,4223.358900053427,4223.358900053427,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=663000,1,0,2749.813099973835,2749.813099973835,2749.813099973835,2749.813099973835,39.0,0.0008323746104118736,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/predict?cb_nonce=663634,1,0,1445.2091999119148,1445.2091999119148,1445.2091999119148,1445.2091999119148,39.0,0.0008323746104118736,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/predict?cb_nonce=664636,1,0,2766.3877999875695,2766.3877999875695,2766.3877999875695,2766.3877999875695,39.0,0.0008323746104118736,0.0,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/predict?cb_nonce=66497,1,0,2769.847400020808,2769.847400020808,2769.847400020808,2769.847400020808,39.0,0.0008323746104118736,0.0,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/predict?cb_nonce=665214,1,1,4085.2679999079555,4085.2679999079555,4085.2679999079555,4085.2679999079555,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=665361,1,1,4302.050500060432,4302.050500060432,4302.050500060432,4302.050500060432,0.0,0.0008323746104118736,0.0008323746104118736,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,/predict?cb_nonce=66586,1,0,1796.6927000088617,1796.6927000088617,1796.6927000088617,1796.6927000088617,39.0,0.0008323746104118736,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/predict?cb_nonce=665924,1,1,4534.923100029118,4534.923100029118,4534.923100029118,4534.923100029118,0.0,0.0008323746104118736,0.0008323746104118736,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
GET,/predict?cb_nonce=666087,1,0,1246.5315000154078,1246.5315000154078,1246.5315000154078,1246.5315000154078,39.0,0.0008323746104118736,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/predict?cb_nonce=667093,1,1,4228.911499958485,4228.911499958485,4228.911499958485,4228.911499958485,0.0,0.0008323746104118736,0.0008323746104118736,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/predict?cb_nonce=66882,1,1,4107.521599973552,4107.521599973552,4107.521599973552,4107.521599973552,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=669810,1,1,4089.1401999397203,4089.1401999397203,4089.1401999397203,4089.1401999397203,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=670862,1,1,4095.4025000100955,4095.4025000100955,4095.4025000100955,4095.4025000100955,0.0,0.0008323746104118736,0.0008323746104118736,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/predict?cb_nonce=672255,1,0,28870.326400035992,28870.326400035992,28870.326400035992,28870.326400035992,39.0,0.0008323746104118736,0.0,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
GET,/predict?cb_nonce=672511,1,1,4290.888200048357,4290.888200048357,4290.888200048357,4290.888200048357,0.0,0.0008323746104118736,0.0008323746104118736,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
